,YEAR,EIND,TATM,iter,orig_sol,sim_ssp,sim_damages,sim_ecs
19932,2205,-6.9332598343170595,0.91508446594,343,Temperature,5,2,4.000000
19933,2210,-6.380562326141928,0.86689919222,343,Temperature,5,2,4.000000
19934,2215,-5.887809640620012,0.82182628487,343,Temperature,5,2,4.000000
19935,2220,-5.447084302367903,0.779863241,343,Temperature,5,2,4.000000
19936,2225,-5.05158580450723,0.74068717546,343,Temperature,5,2,4.000000
19937,2230,-4.695461255186251,0.70392274018,343,Temperature,5,2,4.000000
19938,2235,-4.3736762422544295,0.66922733107,343,Temperature,5,2,4.000000
19939,2240,-4.081909254007101,0.63631034195,343,Temperature,5,2,4.000000
19940,2245,-3.8164573099552106,0.60493095833,343,Temperature,5,2,4.000000
19941,2250,-3.57415184348641,0.57489051624,343,Temperature,5,2,4.000000
19942,2255,-3.3413743249151597,0.54602467625,343,Temperature,5,2,4.000000
19943,2260,-2.39407750949196,0.5181967897,343,Temperature,5,2,4.000000
19944,2265,-1.0635215743853705,0.49135120438,343,Temperature,5,2,4.000000
19945,2270,0.316383069210653,0.46935891706,343,Temperature,5,2,4.000000
19946,2275,1.81050906659582,0.45552230893,343,Temperature,5,2,4.000000
19947,2280,3.5560378702480695,0.45101257654,343,Temperature,5,2,4.000000
19948,2285,5.954492816818011,0.45658098922,343,Temperature,5,2,4.000000
19949,2290,10.9521175464126,0.47354020918,343,Temperature,5,2,4.000000
19950,2295,10.4719407780216,0.50541441306,343,Temperature,5,2,4.000000
19951,2300,9.9068413789513,0.56619083906,343,Temperature,5,2,4.000000
19952,2015,35.04326754965099,0.85,344,Welfare,5,6,3.000000
19953,2020,37.763445711626,1.2060526777,344,Welfare,5,6,3.000000
19954,2025,34.39331762311699,1.4074035686,344,Welfare,5,6,3.000000
19955,2030,29.3148274835842,1.5610984146,344,Welfare,5,6,3.000000
19956,2035,22.0674567932494,1.6814791433,344,Welfare,5,6,3.000000
19957,2040,14.2266512780006,1.7720758949,344,Welfare,5,6,3.000000
19958,2045,8.4478115521303,1.8301401582,344,Welfare,5,6,3.000000
19959,2050,8.31413043009426,1.8557571591,344,Welfare,5,6,3.000000
19960,2055,8.13366389294593,1.8577969102,344,Welfare,5,6,3.000000
19961,2060,7.7005315111878705,1.8587052422,344,Welfare,5,6,3.000000
19962,2065,7.3692764428730735,1.8628018021,344,Welfare,5,6,3.000000
19963,2070,7.056586629893391,1.8691358347,344,Welfare,5,6,3.000000
19964,2075,6.644295251603061,1.8770959816,344,Welfare,5,6,3.000000
19965,2080,6.08945519416242,1.8861200708,344,Welfare,5,6,3.000000
19966,2085,5.3847867003988,1.8954041128,344,Welfare,5,6,3.000000
19967,2090,4.503896110346889,1.9040581328,344,Welfare,5,6,3.000000
19968,2095,3.4638360799616996,1.9112385878,344,Welfare,5,6,3.000000
19969,2100,2.383761167295899,1.9160820581,344,Welfare,5,6,3.000000
19970,2105,1.1975642839721996,1.9178244268,344,Welfare,5,6,3.000000
19971,2110,-0.03366959744759994,1.9161733095,344,Welfare,5,6,3.000000
19972,2115,-1.3055446796783996,1.9107005831,344,Welfare,5,6,3.000000
19973,2120,-2.5566958395155,1.9011562344,344,Welfare,5,6,3.000000
19974,2125,-3.7444149625088,1.8873321463,344,Welfare,5,6,3.000000
19975,2130,-4.8244728910244,1.8692350157,344,Welfare,5,6,3.000000
19976,2135,-5.41328738398572,1.8470550382,344,Welfare,5,6,3.000000
19977,2140,-5.851837782582399,1.821163015,344,Welfare,5,6,3.000000
19978,2145,-6.2033356445406005,1.7933876004,344,Welfare,5,6,3.000000
19979,2150,-6.461500390106702,1.764558135,344,Welfare,5,6,3.000000
19980,2155,-6.5635150942038,1.7350051893,344,Welfare,5,6,3.000000
19981,2160,-6.589669727384011,1.7049883575,344,Welfare,5,6,3.000000
19982,2165,-6.547254959169518,1.6750233209,344,Welfare,5,6,3.000000
19983,2170,-6.446638636289701,1.6453862237,344,Welfare,5,6,3.000000
19984,2175,-6.294988668555701,1.6162838524,344,Welfare,5,6,3.000000
19985,2180,-6.097837547429699,1.5878845086,344,Welfare,5,6,3.000000
19986,2185,-5.8594313226214005,1.5603357465,344,Welfare,5,6,3.000000
19987,2190,-5.5838098101099005,1.5337723284,344,Welfare,5,6,3.000000
19988,2195,-5.254832526627099,1.5083207434,344,Welfare,5,6,3.000000
19989,2200,-4.6374413419242,1.4840989435,344,Welfare,5,6,3.000000
19990,2205,-3.9235502804742004,1.4612979459,344,Welfare,5,6,3.000000
19991,2210,-3.2588386997930003,1.44110597,344,Welfare,5,6,3.000000
19992,2215,-2.6311863482438,1.4241052888,344,Welfare,5,6,3.000000
19993,2220,-2.0315144592125,1.4101077263,344,Welfare,5,6,3.000000
19994,2225,-1.4660286489776002,1.3988262227,344,Welfare,5,6,3.000000
19995,2230,-0.931298742691,1.3900257554,344,Welfare,5,6,3.000000
19996,2235,-0.4187123084454999,1.3834816612,344,Welfare,5,6,3.000000
19997,2240,0.07987190997589977,1.3790022136,344,Welfare,5,6,3.000000
19998,2245,0.5702059491465602,1.3764498304,344,Welfare,5,6,3.000000
19999,2250,1.0634168268740996,1.3757384762,344,Welfare,5,6,3.000000
20000,2255,1.5687519997355797,1.3768187703,344,Welfare,5,6,3.000000
20001,2260,2.0991859917999998,1.3796946858,344,Welfare,5,6,3.000000
20002,2265,2.6731843009815406,1.3844166256,344,Welfare,5,6,3.000000
20003,2270,3.320244762655861,1.3910929382,344,Welfare,5,6,3.000000
20004,2275,4.090462339533199,1.3999123506,344,Welfare,5,6,3.000000
20005,2280,5.0840923829955,1.4111900295,344,Welfare,5,6,3.000000
20006,2285,6.577571448364201,1.4254545679,344,Welfare,5,6,3.000000
20007,2290,11.1482096559891,1.4436575689,344,Welfare,5,6,3.000000
20008,2295,12.502057897678295,1.4679032773,344,Welfare,5,6,3.000000
20009,2300,12.517143207971001,1.5107631862,344,Welfare,5,6,3.000000
20010,2015,35.04326754965099,0.85,345,Temperature,5,3,4.000000
20011,2020,37.763445711626,1.3159722089,345,Temperature,5,3,4.000000
20012,2025,34.633746240411,1.6155509274,345,Temperature,5,3,4.000000
20013,2030,30.043328247524496,1.8427850039,345,Temperature,5,3,4.000000
20014,2035,22.660800059370303,2.0203969011,345,Temperature,5,3,4.000000
20015,2040,12.001483781534102,2.1581921428,345,Temperature,5,3,4.000000
20016,2045,1.01492584555271,2.2543183538,345,Temperature,5,3,4.000000
20017,2050,0.9785210817527399,2.2998325589,345,Temperature,5,3,4.000000
20018,2055,0.95705907844,2.2922323604,345,Temperature,5,3,4.000000
20019,2060,0.26661376782357404,2.2703444175,345,Temperature,5,3,4.000000
20020,2065,-0.6033307386145699,2.2475452973,345,Temperature,5,3,4.000000
20021,2070,-1.64901045908923,2.225234644,345,Temperature,5,3,4.000000
20022,2075,-2.7698812334626894,2.2025142525,345,Temperature,5,3,4.000000
20023,2080,-3.5732770047449107,2.1779044451,345,Temperature,5,3,4.000000
20024,2085,-4.405039764617601,2.1502553859,345,Temperature,5,3,4.000000
20025,2090,-5.2623785687322995,2.1201191425,345,Temperature,5,3,4.000000
20026,2095,-6.1391172756906,2.0873585043,345,Temperature,5,3,4.000000
20027,2100,-7.021069401139801,2.0516254086,345,Temperature,5,3,4.000000
20028,2105,-7.921140744061801,2.0125439125,345,Temperature,5,3,4.000000
20029,2110,-8.8284907030323,1.969799805,345,Temperature,5,3,4.000000
20030,2115,-9.7300263328505,1.9230563894,345,Temperature,5,3,4.000000
20031,2120,-10.6040183620058,1.8720152563,345,Temperature,5,3,4.000000
20032,2125,-11.4243391210792,1.8164440834,345,Temperature,5,3,4.000000
20033,2130,-12.162308136958098,1.7562208435,345,Temperature,5,3,4.000000
20034,2135,-12.789893720522002,1.6913687871,345,Temperature,5,3,4.000000
20035,2140,-13.28902348249,1.6220829476,345,Temperature,5,3,4.000000
20036,2145,-13.638174989397202,1.5487422754,345,Temperature,5,3,4.000000
20037,2150,-13.825524274019303,1.4718767103,345,Temperature,5,3,4.000000
20038,2155,-13.860656237168902,1.3921790201,345,Temperature,5,3,4.000000
20039,2160,-13.748902740566898,1.3104728401,345,Temperature,5,3,4.000000
20040,2165,-13.506639770608402,1.2276067505,345,Temperature,5,3,4.000000
20041,2170,-13.155846936772397,1.1444402199,345,Temperature,5,3,4.000000
20042,2175,-12.720081264353498,1.0617869375,345,Temperature,5,3,4.000000
20043,2180,-12.222129548226798,0.98036568548,345,Temperature,5,3,4.000000
20044,2185,-11.681617092137202,0.90077194028,345,Temperature,5,3,4.000000
20045,2190,-11.114773216529999,0.82346771403,345,Temperature,5,3,4.000000
20046,2195,-10.533974063855098,0.74878988984,345,Temperature,5,3,4.000000
20047,2200,-9.948651812120701,0.67696656711,345,Temperature,5,3,4.000000
20048,2205,-9.096068201042499,0.6081391253,345,Temperature,5,3,4.000000
20049,2210,-8.3402129513671,0.54238203347,345,Temperature,5,3,4.000000
20050,2215,-7.668988470889897,0.4811987344,345,Temperature,5,3,4.000000
20051,2220,-7.0714475183666,0.42457517794,345,Temperature,5,3,4.000000
20052,2225,-6.5378586214914,0.37203508734,345,Temperature,5,3,4.000000
20053,2230,-6.059693372617201,0.32302418569,345,Temperature,5,3,4.000000
20054,2235,-5.6291183134928,0.27703497133,345,Temperature,5,3,4.000000
20055,2240,-5.239704548391201,0.23363629507,345,Temperature,5,3,4.000000
20056,2245,-4.885417380658099,0.19247365882,345,Temperature,5,3,4.000000
20057,2250,-4.56213308894089,0.15325718095,345,Temperature,5,3,4.000000
20058,2255,-4.24655270599849,0.11575275568,345,Temperature,5,3,4.000000
20059,2260,-3.0780419383387096,0.079766573562,345,Temperature,5,3,4.000000
20060,2265,-1.3763256534036399,0.045251405806,345,Temperature,5,3,4.000000
20061,2270,0.37623907809919604,0.017255588733,345,Temperature,5,3,4.000000
20062,2275,2.2625854893060695,0.00052937562488,345,Temperature,5,3,4.000000
20063,2280,4.455639905410072,-0.0033228812756,345,Temperature,5,3,4.000000
20064,2285,7.4706393539043985,0.0066348031552,345,Temperature,5,3,4.000000
20065,2290,13.613571026588,0.032050193141,345,Temperature,5,3,4.000000
20066,2295,12.972700487945305,0.077569482079,345,Temperature,5,3,4.000000
20067,2300,12.2329699102918,0.16101951142,345,Temperature,5,3,4.000000
20068,2015,35.02322216426399,0.85,346,Inequality,3,5,3.000000
20069,2020,38.755728940449,1.2060526777,346,Inequality,3,5,3.000000
20070,2025,34.1847658613226,1.4073287077,346,Inequality,3,5,3.000000
20071,2030,27.252122421069394,1.5646024808,346,Inequality,3,5,3.000000
20072,2035,18.782762021987402,1.6848127109,346,Inequality,3,5,3.000000
20073,2040,10.8798017749286,1.7679663316,346,Inequality,3,5,3.000000
20074,2045,5.281170563085102,1.8132044675,346,Inequality,3,5,3.000000
20075,2050,5.299693063804099,1.8251538603,346,Inequality,3,5,3.000000
20076,2055,5.304414873782499,1.8143820261,346,Inequality,3,5,3.000000
20077,2060,5.106784408247737,1.8036200264,346,Inequality,3,5,3.000000
20078,2065,5.0956296515130415,1.7972203253,346,Inequality,3,5,3.000000
20079,2070,5.045825244861869,1.7942873934,346,Inequality,3,5,3.000000
20080,2075,4.946323313947199,1.7944447956,346,Inequality,3,5,3.000000
20081,2080,4.768513170623919,1.7968997095,346,Inequality,3,5,3.000000
20082,2085,4.519109768907651,1.8009126526,346,Inequality,3,5,3.000000
20083,2090,4.195087995305561,1.8057840375,346,Inequality,3,5,3.000000
20084,2095,3.8051842154157813,1.8109360051,346,Inequality,3,5,3.000000
20085,2100,3.371221928330101,1.8158643664,346,Inequality,3,5,3.000000
20086,2105,2.882349221049701,1.8201504054,346,Inequality,3,5,3.000000
20087,2110,2.37809234913114,1.8234978979,346,Inequality,3,5,3.000000
20088,2115,1.8642816053747797,1.8256107337,346,Inequality,3,5,3.000000
20089,2120,1.3625256664846004,1.8263459691,346,Inequality,3,5,3.000000
20090,2125,0.8997704152909808,1.825617892,346,Inequality,3,5,3.000000
20091,2130,0.48933527460263954,1.8234303134,346,Inequality,3,5,3.000000
20092,2135,0.29291151294355994,1.8199013522,346,Inequality,3,5,3.000000
20093,2140,0.17348272662390046,1.8152155308,346,Inequality,3,5,3.000000
20094,2145,0.08079821346740074,1.8101635916,346,Inequality,3,5,3.000000
20095,2150,0.0111483927793,1.8051324831,346,Inequality,3,5,3.000000
20096,2155,-0.039768724279570844,1.8002139592,346,Inequality,3,5,3.000000
20097,2160,-0.07584596469000035,1.7954286641,346,Inequality,3,5,3.000000
20098,2165,-0.09925399424513043,1.7907805933,346,Inequality,3,5,3.000000
20099,2170,-0.11518171617189936,1.7862684223,346,Inequality,3,5,3.000000
20100,2175,-0.12474844284550077,1.781891485,346,Inequality,3,5,3.000000
20101,2180,-0.12416195548649984,1.7776372767,346,Inequality,3,5,3.000000
20102,2185,-0.11535957935080021,1.7734928111,346,Inequality,3,5,3.000000
20103,2190,-0.10195851719241028,1.7694647786,346,Inequality,3,5,3.000000
20104,2195,-0.08422688641965007,1.7655605272,346,Inequality,3,5,3.000000
20105,2200,0.0028657457441698987,1.7617764756,346,Inequality,3,5,3.000000
20106,2205,0.14648104200790968,1.7581084728,346,Inequality,3,5,3.000000
20107,2210,0.2749067007625498,1.7548033885,346,Inequality,3,5,3.000000
20108,2215,0.39270439079716996,1.7521068826,346,Inequality,3,5,3.000000
20109,2220,0.50225529412029,1.7499789218,346,Inequality,3,5,3.000000
20110,2225,0.5988868660302602,1.748338018,346,Inequality,3,5,3.000000
20111,2230,0.68384630305643,1.7471139999,346,Inequality,3,5,3.000000
20112,2235,0.76047732222711,1.7462298501,346,Inequality,3,5,3.000000
20113,2240,0.8298191934655702,1.7456181904,346,Inequality,3,5,3.000000
20114,2245,0.893584378057071,1.7452312382,346,Inequality,3,5,3.000000
20115,2250,0.9555243094400999,1.7450321523,346,Inequality,3,5,3.000000
20116,2255,1.0170857878764403,1.7449944234,346,Inequality,3,5,3.000000
20117,2260,1.07849473128882,1.7451088446,346,Inequality,3,5,3.000000
20118,2265,1.1462780477685093,1.7453753254,346,Inequality,3,5,3.000000
20119,2270,1.2218923705149902,1.7457959077,346,Inequality,3,5,3.000000
20120,2275,1.3171891399752198,1.7463975299,346,Inequality,3,5,3.000000
20121,2280,1.4391230965272903,1.747216709,346,Inequality,3,5,3.000000
20122,2285,1.6080974416291698,1.7483355957,346,Inequality,3,5,3.000000
20123,2290,2.26833985655816,1.7498693853,346,Inequality,3,5,3.000000
20124,2295,2.5637331498836606,1.752013554,346,Inequality,3,5,3.000000
20125,2300,2.55089318174632,1.7566767426,346,Inequality,3,5,3.000000
20126,2015,34.942094457051,0.85,347,Inequality,1,4,4.000000
20127,2020,34.980578784744004,1.3159722089,347,Inequality,1,4,4.000000
20128,2025,29.070234300461397,1.6151730658,347,Inequality,1,4,4.000000
20129,2030,22.613663726763797,1.8322031229,347,Inequality,1,4,4.000000
20130,2035,15.547800488929099,1.9871033138,347,Inequality,1,4,4.000000
20131,2040,9.174077379157504,2.0925205171,347,Inequality,1,4,4.000000
20132,2045,5.031000425730399,2.1550433748,347,Inequality,1,4,4.000000
20133,2050,5.0780474309495,2.1818147613,347,Inequality,1,4,4.000000
20134,2055,5.039263905511,2.1844136652,347,Inequality,1,4,4.000000
20135,2060,4.797661477392892,2.1823227128,347,Inequality,1,4,4.000000
20136,2065,4.572946018045374,2.1815565785,347,Inequality,1,4,4.000000
20137,2070,4.24320427270731,2.1828312228,347,Inequality,1,4,4.000000
20138,2075,3.820520786356279,2.185947493,347,Inequality,1,4,4.000000
20139,2080,3.3323694848633405,2.1900761344,347,Inequality,1,4,4.000000
20140,2085,2.8109614728243533,2.194329081,347,Inequality,1,4,4.000000
20141,2090,2.2821969563094604,2.1979830576,347,Inequality,1,4,4.000000
20142,2095,1.7724993393665898,2.200544391,347,Inequality,1,4,4.000000
20143,2100,1.3038681700290597,2.201724996,347,Inequality,1,4,4.000000
20144,2105,0.8961033156844199,2.201421316,347,Inequality,1,4,4.000000
20145,2110,0.5575859582720902,2.1996815854,347,Inequality,1,4,4.000000
20146,2115,0.27844830101664997,2.1966814775,347,Inequality,1,4,4.000000
20147,2120,0.054284387327979994,2.1926702423,347,Inequality,1,4,4.000000
20148,2125,-0.119866177044689,2.1878827279,347,Inequality,1,4,4.000000
20149,2130,-0.25394076933759996,2.1825321368,347,Inequality,1,4,4.000000
20150,2135,-0.3113805698990901,2.1768076299,347,Inequality,1,4,4.000000
20151,2140,-0.34345568532633,2.1708558186,347,Inequality,1,4,4.000000
20152,2145,-0.36922888400118986,2.1649546966,347,Inequality,1,4,4.000000
20153,2150,-0.390215992005645,2.1592309476,347,Inequality,1,4,4.000000
20154,2155,-0.4055817913337113,2.1536906443,347,Inequality,1,4,4.000000
20155,2160,-0.41619189004051993,2.1483016707,347,Inequality,1,4,4.000000
20156,2165,-0.4220243748431449,2.1430312483,347,Inequality,1,4,4.000000
20157,2170,-0.42324562583336,2.1378505109,347,Inequality,1,4,4.000000
20158,2175,-0.41967202044072,2.1327379474,347,Inequality,1,4,4.000000
20159,2180,-0.41007477202518006,2.1276785811,347,Inequality,1,4,4.000000
20160,2185,-0.3949138346626801,2.1226641347,347,Inequality,1,4,4.000000
20161,2190,-0.37559205081290004,2.1176964969,347,Inequality,1,4,4.000000
20162,2195,-0.35285803735076987,2.1127816006,347,Inequality,1,4,4.000000
20163,2200,-0.29444917502877,2.1079232267,347,Inequality,1,4,4.000000
20164,2205,-0.21806666019592,2.1031233759,347,Inequality,1,4,4.000000
20165,2210,-0.14701434485379,2.0985131787,347,Inequality,1,4,4.000000
20166,2215,-0.07982468059989001,2.094195361,347,Inequality,1,4,4.000000
20167,2220,-0.016815129497790002,2.0901688162,347,Inequality,1,4,4.000000
20168,2225,0.04071809915776997,2.0864054722,347,Inequality,1,4,4.000000
20169,2230,0.09325561941828996,2.0828705248,347,Inequality,1,4,4.000000
20170,2235,0.14160187686598,2.0795249494,347,Inequality,1,4,4.000000
20171,2240,0.18623874469002905,2.0763328846,347,Inequality,1,4,4.000000
20172,2245,0.22792635215632942,2.073264804,347,Inequality,1,4,4.000000
20173,2250,0.26789054910196697,2.0702966863,347,Inequality,1,4,4.000000
20174,2255,0.30687766093114194,2.0674103924,347,Inequality,1,4,4.000000
20175,2260,0.3454923662520731,2.0645953124,347,Inequality,1,4,4.000000
20176,2265,0.38582727300622494,2.0618466741,347,Inequality,1,4,4.000000
20177,2270,0.42945395384932283,2.0591641782,347,Inequality,1,4,4.000000
20178,2275,0.4812480214943599,2.056557391,347,Inequality,1,4,4.000000
20179,2280,0.5467284817753301,2.0540452137,347,Inequality,1,4,4.000000
20180,2285,0.6426729788647388,2.0516687594,347,Inequality,1,4,4.000000
20181,2290,0.8619251999772949,2.0494977224,347,Inequality,1,4,4.000000
20182,2295,0.9096847151795399,2.0476771348,347,Inequality,1,4,4.000000
20183,2300,0.8865838856620301,2.0467476373,347,Inequality,1,4,4.000000
20184,2015,35.033110808896005,0.85,348,Compromise,2,4,4.000000
20185,2020,37.611531612612,1.3159722089,348,Compromise,2,4,4.000000
20186,2025,32.6907742977423,1.6155129966,348,Compromise,2,4,4.000000
20187,2030,25.893404253304,1.8421863459,348,Compromise,2,4,4.000000
20188,2035,17.759633827385503,2.0127599719,348,Compromise,2,4,4.000000
20189,2040,8.892853004439099,2.1340237663,348,Compromise,2,4,4.000000
20190,2045,1.7574416745151,2.2083905759,348,Compromise,2,4,4.000000
20191,2050,2.0077960160642,2.2369038862,348,Compromise,2,4,4.000000
20192,2055,2.2938063556629262,2.2274041928,348,Compromise,2,4,4.000000
20193,2060,2.3593857931804476,2.2096994389,348,Compromise,2,4,4.000000
20194,2065,2.42181093616822,2.1938925812,348,Compromise,2,4,4.000000
20195,2070,2.461404811011761,2.1818935498,348,Compromise,2,4,4.000000
20196,2075,2.4620145734712695,2.1736689389,348,Compromise,2,4,4.000000
20197,2080,2.3903637629383594,2.1686173277,348,Compromise,2,4,4.000000
20198,2085,2.24073155178238,2.1660260012,348,Compromise,2,4,4.000000
20199,2090,2.0028281176371494,2.165123541,348,Compromise,2,4,4.000000
20200,2095,1.8027619787657998,2.1651709495,348,Compromise,2,4,4.000000
20201,2100,1.5812447468204003,2.1654540197,348,Compromise,2,4,4.000000
20202,2105,1.2640068155122905,2.165780534,348,Compromise,2,4,4.000000
20203,2110,0.8835591646650799,2.1659272498,348,Compromise,2,4,4.000000
20204,2115,0.4814616481737402,2.1653876705,348,Compromise,2,4,4.000000
20205,2120,0.08290721300009003,2.1636986191,348,Compromise,2,4,4.000000
20206,2125,-0.2734864374249399,2.1605847388,348,Compromise,2,4,4.000000
20207,2130,-0.54990165097043,2.1559374287,348,Compromise,2,4,4.000000
20208,2135,-0.7604627928272798,2.1498532596,348,Compromise,2,4,4.000000
20209,2140,-0.8910776396720597,2.1426397406,348,Compromise,2,4,4.000000
20210,2145,-0.94861524832808,2.1346129556,348,Compromise,2,4,4.000000
20211,2150,-0.94645823690623,2.1261400156,348,Compromise,2,4,4.000000
20212,2155,-0.8951747763094401,2.1175741109,348,Compromise,2,4,4.000000
20213,2160,-0.8049248555762798,2.1092090315,348,Compromise,2,4,4.000000
20214,2165,-0.6849472731175502,2.1012776093,348,Compromise,2,4,4.000000
20215,2170,-0.5403579096092802,2.0939551187,348,Compromise,2,4,4.000000
20216,2175,-0.3773664496358708,2.0873655049,348,Compromise,2,4,4.000000
20217,2180,-0.1960971768429,2.081600586,348,Compromise,2,4,4.000000
20218,2185,-0.00027999516203991784,2.0767222534,348,Compromise,2,4,4.000000
20219,2190,0.2060762090551999,2.0727871419,348,Compromise,2,4,4.000000
20220,2195,0.4178099542021999,2.0698398497,348,Compromise,2,4,4.000000
20221,2200,0.6315498860373502,2.0679088873,348,Compromise,2,4,4.000000
20222,2205,0.8603913544227699,2.0670004605,348,Compromise,2,4,4.000000
20223,2210,1.0685073872258901,2.0671035568,348,Compromise,2,4,4.000000
20224,2215,1.2563381847502897,2.0682572181,348,Compromise,2,4,4.000000
20225,2220,1.4260730536857102,2.070376213,348,Compromise,2,4,4.000000
20226,2225,1.57786572694528,2.0733400179,348,Compromise,2,4,4.000000
20227,2230,1.7129216864663,2.0770311955,348,Compromise,2,4,4.000000
20228,2235,1.83376993795706,2.0813391453,348,Compromise,2,4,4.000000
20229,2240,1.9430663345796002,2.0861642999,348,Compromise,2,4,4.000000
20230,2245,2.044031764546159,2.0914237144,348,Compromise,2,4,4.000000
20231,2250,2.14104239822969,2.0970523997,348,Compromise,2,4,4.000000
20232,2255,2.23610010890954,2.10300509,348,Compromise,2,4,4.000000
20233,2260,2.3351556039908905,2.1092605982,348,Compromise,2,4,4.000000
20234,2265,2.4448150094646794,2.11581304,348,Compromise,2,4,4.000000
20235,2270,2.5748793669853405,2.1226840601,348,Compromise,2,4,4.000000
20236,2275,2.7401750008043604,2.1299287714,348,Compromise,2,4,4.000000
20237,2280,2.96101471615074,2.1376493523,348,Compromise,2,4,4.000000
20238,2285,3.2374795487991697,2.1460179641,348,Compromise,2,4,4.000000
20239,2290,3.6782139594356003,2.1553037278,348,Compromise,2,4,4.000000
20240,2295,3.7359329007378492,2.1657990826,348,Compromise,2,4,4.000000
20241,2300,3.59500040133501,2.1782193338,348,Compromise,2,4,4.000000
20242,2015,35.02322216426399,0.85,349,Inequality,3,6,4.000000
20243,2020,38.755728940449,1.3159722089,349,Inequality,3,6,4.000000
20244,2025,33.9440979556168,1.6154760665,349,Inequality,3,6,4.000000
20245,2030,26.462323014389103,1.8462793893,349,Inequality,3,6,4.000000
20246,2035,17.652851608350304,2.0224783954,349,Inequality,3,6,4.000000
20247,2040,9.864665008721499,2.1472350101,349,Inequality,3,6,4.000000
20248,2045,4.689131511159601,2.2219921689,349,Inequality,3,6,4.000000
20249,2050,4.5621962782894,2.2537668237,349,Inequality,3,6,4.000000
20250,2055,4.4618618974737005,2.2555912347,349,Inequality,3,6,4.000000
20251,2060,4.255932467177045,2.2504165101,349,Inequality,3,6,4.000000
20252,2065,4.248612256551159,2.2458809466,349,Inequality,3,6,4.000000
20253,2070,4.25427179731175,2.243562313,349,Inequality,3,6,4.000000
20254,2075,4.255727732177908,2.2441425302,349,Inequality,3,6,4.000000
20255,2080,4.22016204962185,2.2474467503,349,Inequality,3,6,4.000000
20256,2085,4.14239925046035,2.253055023,349,Inequality,3,6,4.000000
20257,2090,4.011927829461261,2.2604318337,349,Inequality,3,6,4.000000
20258,2095,3.8299389929673096,2.2690499574,349,Inequality,3,6,4.000000
20259,2100,3.6107830352249195,2.2783952641,349,Inequality,3,6,4.000000
20260,2105,3.340538460970432,2.2879986846,349,Inequality,3,6,4.000000
20261,2110,3.045580624015521,2.2974860343,349,Inequality,3,6,4.000000
20262,2115,2.72745882071965,2.3064824383,349,Inequality,3,6,4.000000
20263,2120,2.40362898016048,2.3147246819,349,Inequality,3,6,4.000000
20264,2125,2.09803994824314,2.3220024113,349,Inequality,3,6,4.000000
20265,2130,1.8217478106754006,2.3281935796,349,Inequality,3,6,4.000000
20266,2135,1.7502057614379296,2.3332974613,349,Inequality,3,6,4.000000
20267,2140,1.7392663703509097,2.3373945257,349,Inequality,3,6,4.000000
20268,2145,1.7317943121730883,2.3412414773,349,Inequality,3,6,4.000000
20269,2150,1.7215254752701503,2.3452673794,349,Inequality,3,6,4.000000
20270,2155,1.7029659116209692,2.3495662182,349,Inequality,3,6,4.000000
20271,2160,1.6726947597818007,2.3541005577,349,Inequality,3,6,4.000000
20272,2165,1.6309850803058294,2.3587792602,349,Inequality,3,6,4.000000
20273,2170,1.5774141400078598,2.3634914848,349,Inequality,3,6,4.000000
20274,2175,1.51388759749207,2.3681303297,349,Inequality,3,6,4.000000
20275,2180,1.4509315226887696,2.3725961264,349,Inequality,3,6,4.000000
20276,2185,1.3914073390260693,2.3768044655,349,Inequality,3,6,4.000000
20277,2190,1.3349851628770402,2.3807195758,349,Inequality,3,6,4.000000
20278,2195,1.2848825239782,2.384334718,349,Inequality,3,6,4.000000
20279,2200,1.3396982124002805,2.3876522321,349,Inequality,3,6,4.000000
20280,2205,1.4496452385845209,2.3906898094,349,Inequality,3,6,4.000000
20281,2210,1.5564569890659394,2.3938396584,349,Inequality,3,6,4.000000
20282,2215,1.6655059716736995,2.3974224213,349,Inequality,3,6,4.000000
20283,2220,1.77832923014594,2.4015064189,349,Inequality,3,6,4.000000
20284,2225,1.8863061260663592,2.4060964576,349,Inequality,3,6,4.000000
20285,2230,1.9891753348044405,2.4111870963,349,Inequality,3,6,4.000000
20286,2235,2.090779445356081,2.4167419054,349,Inequality,3,6,4.000000
20287,2240,2.19116699037052,2.4227176056,349,Inequality,3,6,4.000000
20288,2245,2.292037538775261,2.4290869451,349,Inequality,3,6,4.000000
20289,2250,2.398557197817131,2.435830834,349,Inequality,3,6,4.000000
20290,2255,2.5126746965715894,2.4429409208,349,Inequality,3,6,4.000000
20291,2260,2.6339271675650995,2.4504326824,349,Inequality,3,6,4.000000
20292,2265,2.775245321908998,2.4583367922,349,Inequality,3,6,4.000000
20293,2270,2.93921009947795,2.466686597,349,Inequality,3,6,4.000000
20294,2275,3.149295011563191,2.4755636903,349,Inequality,3,6,4.000000
20295,2280,3.4213260989625707,2.485073156,349,Inequality,3,6,4.000000
20296,2285,3.7896948765624603,2.4954117852,349,Inequality,3,6,4.000000
20297,2290,4.282411332932901,2.5068594011,349,Inequality,3,6,4.000000
20298,2295,4.1465576876359505,2.5198411696,349,Inequality,3,6,4.000000
20299,2300,3.9351458914024504,2.5349191732,349,Inequality,3,6,4.000000
20300,2015,35.04326754965099,0.85,350,Welfare,5,5,4.000000
20301,2020,37.763445711626,1.3159722089,350,Welfare,5,5,4.000000
20302,2025,34.639274551171994,1.6155509274,350,Welfare,5,5,4.000000
