"t","year","policy","baseline","impacts","cooperation","disnt","prstp","emi_ind","gmt_increase","cum_co2_emi","emi_tot","forcing"
58,2300,"CBA","ssp4","BHM-LRdiff","coop-pop",2,0.001,1.91115421601688,1.24835151993781,372.184595531257,0.480021226927165,1.70067148004237
58,2300,"CBA","ssp4","BHM-LRdiff","coop-pop",2,0.015,1.85603122084531,1.34653350259902,495.07208794704,0.424898231755596,1.84048267913995
58,2300,"CBA","ssp4","BHM-LRdiff","coop-pop",2,0.03,1.76851227755555,1.4953269610179,686.518137350328,0.337379288465835,2.05162758477145
58,2300,"CBA","ssp4","BHM-LRdiff","noncoop-pop",NA,0.001,1.06028662360498,3.05043603655829,3116.73783978771,-0.370846365484734,4.262595283832
58,2300,"CBA","ssp4","BHM-LRdiff","noncoop-pop",NA,0.015,0.923849048772069,3.4166722236964,3820.04807056475,-0.507283940317643,4.77487749814488
58,2300,"CBA","ssp4","BHM-LRdiff","noncoop-pop",NA,0.03,0.810370152760289,3.77795976642709,4570.53283457574,-0.620762836329422,5.279678803398
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0,0.001,2.46426583551274,1.45802068640538,633.736888025662,1.03313284642303,2.0169283847489
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0,0.015,2.14653350595492,2.17582258375862,1644.97948540946,0.715400516865203,3.03161683528443
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0,0.03,1.8467562004439,2.88273131541693,2810.65728923452,0.415623211354189,4.02728697943327
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0.5,0.001,2.56643800790864,1.18437443975195,293.892919030673,1.13530501881893,1.62335765098005
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0.5,0.015,2.49470794754207,1.37479661700158,530.738116477904,1.06357495845235,1.8939429260174
58,2300,"CBA","ssp4","BHM-SR","coop-pop",0.5,0.03,2.225485094014,1.95170836980487,1313.55330750923,0.794352104924291,2.70914943941147
58,2300,"CBA","ssp4","BHM-SR","coop-pop",1.45,0.001,2.55094292585571,1.16642468326432,274.35655899313,1.119809936766,1.58832878790577
58,2300,"CBA","ssp4","BHM-SR","coop-pop",1.45,0.015,2.51987964568785,1.25444388118536,382.318900485485,1.08874665659813,1.7135401765609
58,2300,"CBA","ssp4","BHM-SR","coop-pop",1.45,0.03,2.44119234655996,1.4310547866328,605.264634933618,1.01005935747025,1.96310190977138
58,2300,"CBA","ssp4","BHM-SR","coop-pop",2,0.001,2.54598763506313,1.17046145069444,279.882027224484,1.11485464597342,1.59259005555067
58,2300,"CBA","ssp4","BHM-SR","coop-pop",2,0.015,2.51269988291645,1.24828382564806,375.372650385257,1.08156689382674,1.70345608918552
58,2300,"CBA","ssp4","BHM-SR","coop-pop",2,0.03,2.46190769529948,1.36764374144253,525.0134254475,1.03077470620977,1.87248992374134
58,2300,"CBA","ssp4","BHM-SR","noncoop-pop",NA,0.001,1.63577014023977,3.50479782811957,3998.34623938781,0.204637151150063,4.91141011476583
58,2300,"CBA","ssp4","BHM-SR","noncoop-pop",NA,0.015,1.51746233573707,3.84105847861543,4708.82672224677,0.0863293466473588,5.38126390920383
58,2300,"CBA","ssp4","BHM-SR","noncoop-pop",NA,0.03,1.42828124255151,4.12532841067731,5352.51536872002,-0.00285174653820223,5.7794390159476
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0,0.001,2.41363642477569,1.90709544129455,1246.99799593733,0.982503435685976,2.65767651513741
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0,0.015,2.09222199155934,2.73658186917468,2554.25155532206,0.661089002469631,3.82569897969334
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0,0.03,1.9045737899059,3.33147724853497,3650.31231168382,0.473440800816185,4.66324544473781
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0.5,0.001,2.67015389613809,1.19236082487163,304.489981736002,1.23902090704838,1.63567964208694
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0.5,0.015,2.59274566681613,1.40910285746868,575.388544523261,1.16161267772642,1.94341796422231
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",0.5,0.03,2.33453358264956,2.02305092310853,1418.43661368038,0.903400593559844,2.81083093302338
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",1.45,0.001,2.65980902423293,1.15534875248411,261.623680132624,1.22867603514322,1.57277225768458
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",1.45,0.015,2.63280583484738,1.23424668321842,358.137885510278,1.20167284575767,1.68520741583083
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",1.45,0.03,2.56867145580796,1.39698543022517,562.514545429493,1.13753846671824,1.9151317195982
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",2,0.001,2.65650231505468,1.15763866019838,264.92167960029,1.22536932596497,1.57435655288793
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",2,0.015,2.62574184939703,1.2305280965526,354.100872653368,1.19460886030731,1.67827353371442
58,2300,"CBA","ssp4","BHM-SRdiff","coop-pop",2,0.03,2.58311840480559,1.33877279549722,489.229056274426,1.15198541571588,1.83175993134163
58,2300,"CBA","ssp4","BHM-SRdiff","noncoop-pop",NA,0.001,1.76583616817317,3.91225997999362,4867.41443064884,0.334703179083455,5.48670958446526
58,2300,"CBA","ssp4","BHM-SRdiff","noncoop-pop",NA,0.015,1.72884763156671,4.10622259656835,5309.3223893517,0.297714642476999,5.75863096576431
58,2300,"CBA","ssp4","BHM-SRdiff","noncoop-pop",NA,0.03,1.69676873334516,4.29240269772217,5751.81850779332,0.265635744255452,6.01992654793964
58,2300,"CBA","ssp4","DJO","coop-pop",0,0.001,1.39552798933497,4.04276036971422,5162.05938938403,-0.0356049997547438,5.66253426387857
58,2300,"CBA","ssp4","DJO","coop-pop",0,0.015,1.39572328385938,4.07380454857373,5238.04041453309,-0.0354097052303362,5.70796585563879
58,2300,"CBA","ssp4","DJO","coop-pop",0,0.03,1.39545773754782,4.10106210984353,5302.18238350466,-0.0356752515418868,5.74852661571545
58,2300,"CBA","ssp4","DJO","coop-pop",0.5,0.001,2.1407187980779,1.31238855471471,450.824976417183,0.709585808988186,1.80394848230785
58,2300,"CBA","ssp4","DJO","coop-pop",0.5,0.015,2.07430395255516,1.5364573144084,739.846386196716,0.643170963465451,2.12330920906651
58,2300,"CBA","ssp4","DJO","coop-pop",0.5,0.03,1.81799856908621,2.12689163837669,1573.90743396786,0.386865579996499,2.9548107388415
58,2300,"CBA","ssp4","DJO","coop-pop",1.45,0.001,2.13959182897257,1.24656966404575,370.459555107564,0.708458839882858,1.70070059330438
58,2300,"CBA","ssp4","DJO","coop-pop",1.45,0.015,2.11403148837868,1.33935363414143,486.573640894526,0.682898499288971,1.83305159775933
58,2300,"CBA","ssp4","DJO","coop-pop",1.45,0.03,2.05532696364228,1.50937931384998,705.781170583663,0.624193974552567,2.07438936040701
58,2300,"CBA","ssp4","DJO","coop-pop",2,0.001,2.13543588174594,1.24440433231545,368.369565692912,0.704302892656231,1.69645445144515
58,2300,"CBA","ssp4","DJO","coop-pop",2,0.015,2.10935257331172,1.3293647001838,474.542345856426,0.67821958422201,1.81765448464379
58,2300,"CBA","ssp4","DJO","coop-pop",2,0.03,2.06724679174042,1.45474488417602,635.01746216952,0.636113802650706,1.99587377845103
58,2300,"CBA","ssp4","DJO","noncoop-pop",NA,0.001,1.45197942254852,3.58405005323631,4167.80367039719,0.020846433458813,5.02805202664572
58,2300,"CBA","ssp4","DJO","noncoop-pop",NA,0.015,1.42342488528042,3.78080235590764,4583.68134817906,-0.00770810380929365,5.30202910100782
58,2300,"CBA","ssp4","DJO","noncoop-pop",NA,0.03,1.40015840970889,4.00335234857645,5075.95946509058,-0.0309745793808257,5.61197017966442
58,2300,"CBA","ssp4","KAHN","coop-pop",0,0.001,3.01912363970265,1.15469505900214,266.791526105545,1.58799065061294,1.57081121347978
58,2300,"CBA","ssp4","KAHN","coop-pop",0,0.015,2.9820419719277,1.2717059834483,410.777990453773,1.55090898283799,1.73754630255848
58,2300,"CBA","ssp4","KAHN","coop-pop",0,0.03,2.86344766103677,1.53456102921483,746.451001249725,1.43231467194706,2.10746570436409
58,2300,"CBA","ssp4","KAHN","coop-pop",0.5,0.001,3.01313788304414,1.16219852344336,275.326680411106,1.58200489395443,1.57904998586864
58,2300,"CBA","ssp4","KAHN","coop-pop",0.5,0.015,2.98386938285936,1.26642579132342,403.566590201186,1.55273639376964,1.72772806778247
58,2300,"CBA","ssp4","KAHN","coop-pop",0.5,0.03,2.87710587064071,1.50863888138296,712.59869922491,1.445972881551,2.07062420922037
58,2300,"CBA","ssp4","KAHN","coop-pop",1.45,0.001,2.98386741569251,1.17585095904568,291.201896341192,1.5527344266028,1.5964967685639
58,2300,"CBA","ssp4","KAHN","coop-pop",1.45,0.015,2.96816026094053,1.23940264618017,369.117401573755,1.53702727185082,1.68636577606481
58,2300,"CBA","ssp4","KAHN","coop-pop",1.45,0.03,2.91950276876554,1.36388882164052,524.92457043042,1.48836977967583,1.86245065329522
58,2300,"CBA","ssp4","KAHN","coop-pop",2,0.001,2.96903745065058,1.17635321752484,291.673871413991,1.53790446156087,1.59706949960985
58,2300,"CBA","ssp4","KAHN","coop-pop",2,0.015,2.9551605785009,1.22642403243869,352.987485916049,1.52402758941118,1.66796952866981
58,2300,"CBA","ssp4","KAHN","coop-pop",2,0.03,2.92323558371572,1.31561450917608,463.891939484666,1.49210259462601,1.79437685845276
58,2300,"CBA","ssp4","KAHN","noncoop-pop",NA,0.001,2.0223567895862,3.32574322742357,3640.65046511683,0.591223800496483,4.6565887098944
58,2300,"CBA","ssp4","KAHN","noncoop-pop",NA,0.015,1.95096891817656,3.49792196110325,3984.62496429909,0.519835929086848,4.89970394034049
58,2300,"CBA","ssp4","KAHN","noncoop-pop",NA,0.03,1.88976973691355,3.64838547767866,4296.17992785174,0.458636747823843,5.11218079943192
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0,0.001,12.5500707680613,0.0687671630843368,-855.706145274383,11.1189377789716,0.167056934192242
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0,0.015,11.9122178623859,0.269738809628487,-667.947877121786,10.4810848732962,0.443189478389097
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0,0.03,9.06352757520202,1.16264655810618,282.418654600583,7.63239458611231,1.66760040284364
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0.5,0.001,12.5438790245834,0.0729252073851077,-852.120577913391,11.1127460354937,0.173014227244734
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0.5,0.015,11.9074271784886,0.2725835535113,-665.27782573181,10.4762941893989,0.447205927416186
58,2300,"CBA","ssp5","BHM-LR","coop-pop",0.5,0.03,9.11594917307192,1.14782994767022,265.082888609272,7.68481618398221,1.64750550573582
58,2300,"CBA","ssp5","BHM-LR","coop-pop",1.45,0.001,12.5027518205344,0.0863905192222167,-840.073706286264,11.0716188314447,0.190301278168243
58,2300,"CBA","ssp5","BHM-LR","coop-pop",1.45,0.015,11.7954128453756,0.304161646624118,-634.748243067188,10.3642798562859,0.489479595320805
58,2300,"CBA","ssp5","BHM-LR","coop-pop",1.45,0.03,9.27261126686803,1.1058484480732,217.241570627388,7.84147827777832,1.59028620248767
58,2300,"CBA","ssp5","BHM-LR","coop-pop",2,0.001,12.449087817834,0.100830430576197,-827.336389875029,11.0179548287443,0.20686302706582
58,2300,"CBA","ssp5","BHM-LR","coop-pop",2,0.015,11.7058131022702,0.328917542717861,-610.375809725857,10.2746801131805,0.522262370005954
58,2300,"CBA","ssp5","BHM-LR","coop-pop",2,0.03,9.37705371731571,1.07604950203524,183.641749192978,7.945920728226,1.54940520720041
58,2300,"CBA","ssp5","BHM-LR","noncoop-pop",NA,0.001,3.32567711433297,4.415600274615,6068.1650489983,1.89454412524326,6.24531582539376
58,2300,"CBA","ssp5","BHM-LR","noncoop-pop",NA,0.015,2.29808536930176,5.23523702398198,8314.62075906537,0.866952380212053,7.38277771684515
58,2300,"CBA","ssp5","BHM-LR","noncoop-pop",NA,0.03,1.67581761447851,5.92121681676227,10529.3368300587,0.244684625388801,8.33672831460841
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0,0.001,11.8298753275613,0.151197230724567,-779.656950180867,10.3987423384716,0.269319977078324
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0,0.015,11.0795334549218,0.377978386737662,-563.815745635276,9.64840046583213,0.583095081307005
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0,0.03,7.52352553498504,1.69816317593128,956.939485592899,6.09239254589532,2.40916746175245
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0.5,0.001,11.8325637922096,0.164899092124366,-767.819901082157,10.4014308031199,0.28971155476605
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0.5,0.015,11.1359396815674,0.380719398993367,-561.199438123584,9.70480669247769,0.588498516763027
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",0.5,0.03,8.05795564673769,1.48014495857015,673.720772638112,6.62682265764798,2.11190287166967
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.001,11.5904024870636,0.250055728642934,-688.740344239081,10.1592694979739,0.397918452131552
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.015,10.7761156759387,0.505600452663055,-434.341265880968,9.34498268684901,0.754892165107664
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.03,8.62689177608926,1.2294007243484,370.48817579288,7.19575878699955,1.7494096814053
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.001,11.394485748867,0.304553262752676,-636.087251115113,9.96335275977728,0.465379554387815
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.015,10.5822300411536,0.559444021450448,-377.618553206381,9.15109705206386,0.821740792416883
58,2300,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.03,8.73460222439779,1.16826103971056,301.280117442945,7.30346923530807,1.65706077240473
58,2300,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.001,3.83037877851404,4.56409465740823,6451.24295931273,2.39924578942432,6.45918748069071
58,2300,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.015,3.26060415229854,5.19720542599423,8205.76899824143,1.82947116320883,7.34051163178027
58,2300,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.03,2.78457095070085,5.83083434974711,10218.2303738848,1.35343796161114,8.22015328312634
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0,0.001,13.2132715648374,0.185750252292522,-762.217811520976,11.7821385757477,0.35389772951221
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0,0.015,10.0223325029006,1.84857196931816,1170.50114521692,8.59119951381084,2.65838637504853
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0,0.03,7.18953928611039,3.6713404909942,4348.38487411036,5.75840629702068,5.18804849874149
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.001,13.5607755487243,-0.043223186318679,-961.273859244533,12.1296425596346,0.0348681790667097
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.015,12.4936798470499,0.488438907045707,-456.923191675903,11.0625468579602,0.77342825589493
58,2300,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.03,9.14896926219078,2.30104749001811,1851.71252821553,7.71783627310107,3.27869300989239
58,2300,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.001,13.6041077173442,-0.0936530166208441,-1006.08358280684,12.1729747282545,-0.0520243619562767
58,2300,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.015,13.0944077142717,0.140445148598976,-792.071518478746,11.663274725182,0.265579597796689
58,2300,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.03,11.3280688730884,0.992770062767308,96.3505759454549,9.89693588399871,1.43223960084514
58,2300,"CBA","ssp5","BHM-SR","coop-pop",2,0.001,13.5958118312472,-0.100959211593304,-1013.8963076896,12.1646788421575,-0.0730468521826323
58,2300,"CBA","ssp5","BHM-SR","coop-pop",2,0.015,13.1538597075633,0.103347366344786,-828.168968228247,11.7227267184736,0.203299706221641
58,2300,"CBA","ssp5","BHM-SR","coop-pop",2,0.03,11.5530041254589,0.873813904372241,-38.8818402920448,10.1218711363691,1.26332786004791
58,2300,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.001,5.91274452937482,5.26670108596046,8421.56448966064,4.48161154028511,7.47004027455843
58,2300,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.015,5.4319946879106,5.91121467786279,10505.0476420303,4.00086169882089,8.3649255292428
58,2300,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.03,5.06476859078578,6.44682163474651,12475.5868726282,3.63363560169607,9.110142895772
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.001,10.4973311094042,2.63330152339255,2427.04638394987,9.06619812031446,3.72600954697112
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.015,9.15112012023801,4.3974306351111,6028.3434249258,7.71998713114829,6.2548479831738
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.03,8.6326143255194,5.24981199466598,8364.15948271613,7.20148133642969,7.45464977233046
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.001,12.8312120973688,1.20737437209263,340.240597381616,11.4000791082791,1.81532396262079
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.015,11.9269036172124,1.63387546038321,904.779814867889,10.4957706281227,2.37051244430365
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.03,9.89812170905723,3.31561837052847,3637.86854055776,8.46698871996752,4.71544472522318
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.001,13.2061803627817,0.02278698018119,-913.598116839523,11.775047373692,0.140203267423931
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.015,13.0538248271429,0.26935032614834,-672.419684334094,11.6226918380532,0.462337335420856
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.03,12.3303679809322,1.12389414031193,257.663600029647,10.8992349918424,1.62162453815715
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.001,13.206439423237,-0.0458819532953542,-973.369042000511,11.7753064341473,0.030514179939319
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.015,13.0928416991672,0.148168606019933,-789.486502121607,11.6617087100775,0.274671385885785
58,2300,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.03,12.5311459845239,0.875553378641557,-29.5204462670083,11.1000129954342,1.27109071789256
58,2300,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.001,8.19782520362734,6.38104888001554,12232.1719917757,6.76669221453763,9.0566942516146
58,2300,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.015,8.12541266313127,6.59136404176201,13056.9397595,6.69427967404156,9.34054817165163
58,2300,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.03,7.92451477877671,6.85334898482984,14153.1874477551,6.493381789687,9.69904072568246
58,2300,"CBA","ssp5","DJO","coop-pop",0,0.001,7.50423205843099,7.10190388943291,15274.2283907908,6.07309906934128,10.0683783746283
58,2300,"CBA","ssp5","DJO","coop-pop",0,0.015,7.50424049404061,7.13253362235461,15417.2616230501,6.07310750495089,10.1125187813007
58,2300,"CBA","ssp5","DJO","coop-pop",0,0.03,7.50423148246419,7.17629410626538,15615.7119933837,6.07309849337448,10.172899487716
58,2300,"CBA","ssp5","DJO","coop-pop",0.5,0.001,12.3589757731372,0.182875891084175,-753.174902189535,10.9278427840475,0.330048420933108
58,2300,"CBA","ssp5","DJO","coop-pop",0.5,0.015,8.98938151601919,2.27675878252287,1820.36824435508,7.55824852692948,3.24177827332897
58,2300,"CBA","ssp5","DJO","coop-pop",0.5,0.03,7.58771021793908,4.18859179183263,5503.43814324706,6.15657722884937,5.94704995448313
58,2300,"CBA","ssp5","DJO","coop-pop",1.45,0.001,12.4221869892383,0.133205132350557,-802.133574851201,10.9910540001486,0.234319927493919
58,2300,"CBA","ssp5","DJO","coop-pop",1.45,0.015,11.9316537557077,0.359939499555917,-583.819824431022,10.500520766618,0.548593736004788
58,2300,"CBA","ssp5","DJO","coop-pop",1.45,0.03,10.5131836030348,1.14071543865015,267.730539732618,9.08205061394513,1.63365916596343
58,2300,"CBA","ssp5","DJO","coop-pop",2,0.001,12.3438009627227,0.16033608939187,-775.462502510499,10.912667973633,0.269847128268544
58,2300,"CBA","ssp5","DJO","coop-pop",2,0.015,11.8804260363067,0.379377883568395,-562.908155853324,10.449293047217,0.574073399452946
58,2300,"CBA","ssp5","DJO","coop-pop",2,0.03,10.6582894504418,1.02090709330045,127.708021870888,9.22715646135212,1.46484662733412
58,2300,"CBA","ssp5","DJO","noncoop-pop",NA,0.001,7.50461921476719,6.6181674252947,13227.685390924,6.07348622567748,9.407610431856
58,2300,"CBA","ssp5","DJO","noncoop-pop",NA,0.015,7.50442039057285,6.78267995762422,13898.4393867007,6.07328740148314,9.63190679238288
58,2300,"CBA","ssp5","DJO","noncoop-pop",NA,0.03,7.50428565486716,6.970200087305,14691.8904006535,6.07315266577744,9.88740558704433
58,2300,"CBA","ssp5","KAHN","coop-pop",0,0.001,17.4657442871753,-0.0846209064814762,-977.122856268065,16.0346112980856,-0.0597225031687477
58,2300,"CBA","ssp5","KAHN","coop-pop",0,0.015,17.0197169379764,0.104108906581893,-801.948315680554,15.5885839488867,0.195553537627448
58,2300,"CBA","ssp5","KAHN","coop-pop",0,0.03,15.7101721162479,0.552107269697764,-356.439229557525,14.2790391271582,0.802718630493326
58,2300,"CBA","ssp5","KAHN","coop-pop",0.5,0.001,17.4674267585658,-0.0815012783554934,-974.243002126311,16.0362937694761,-0.0554923390699323
58,2300,"CBA","ssp5","KAHN","coop-pop",0.5,0.015,17.0226120338886,0.105116973487941,-800.960626015463,15.5914790447989,0.196937247875611
58,2300,"CBA","ssp5","KAHN","coop-pop",0.5,0.03,15.7134036802172,0.552422390406905,-356.070634966159,14.2822706911275,0.803194676007763
58,2300,"CBA","ssp5","KAHN","coop-pop",1.45,0.001,17.4189782131435,-0.0654719214089803,-959.69318635346,15.9878452240537,-0.0339858982072358
58,2300,"CBA","ssp5","KAHN","coop-pop",1.45,0.015,16.9690232076666,0.116034540849817,-790.709328396119,15.5378902185769,0.211550723159651
58,2300,"CBA","ssp5","KAHN","coop-pop",1.45,0.03,15.7426871689637,0.53446957152604,-374.820134069947,14.311554179874,0.778826358205066
58,2300,"CBA","ssp5","KAHN","coop-pop",2,0.001,17.3783397771768,-0.0542098586621729,-949.471166246706,15.947206788087,-0.0188982118414107
58,2300,"CBA","ssp5","KAHN","coop-pop",2,0.015,16.9251721611058,0.124646190528944,-782.613160076845,15.4940391720161,0.223082073085978
58,2300,"CBA","ssp5","KAHN","coop-pop",2,0.03,15.7780544304797,0.514971044185977,-395.106225900789,14.34692144139,0.752348612555332
58,2300,"CBA","ssp5","KAHN","noncoop-pop",NA,0.001,6.24976182287782,5.17239619742525,8133.19823956379,4.81862883378811,7.319783972808
58,2300,"CBA","ssp5","KAHN","noncoop-pop",NA,0.015,5.91386774220416,5.44612145918186,8965.65957549435,4.48273475311445,7.70354821828433
58,2300,"CBA","ssp5","KAHN","noncoop-pop",NA,0.03,5.62685094956139,5.69220495134324,9758.78973982981,4.19571796047168,8.04906123686943
6,2040,"BASE","ssp1","OFF","noncoop-pop",NA,0.015,42.0648557510142,1.81373592979348,999.435725669572,43.0465054828649,3.34690759932994
6,2040,"BASE","ssp2","OFF","noncoop-pop",NA,0.015,51.3031000020302,1.86572235873619,1106.68572660172,52.2847497338809,3.50492612964955
6,2040,"BASE","ssp3","OFF","noncoop-pop",NA,0.015,51.7816962351945,1.88357219586744,1136.7606500012,52.7633459670452,3.54646998805163
6,2040,"BASE","ssp4","OFF","noncoop-pop",NA,0.015,46.628182652451,1.84582084140005,1062.41584692654,47.6098323843017,3.43929499121767
6,2040,"BASE","ssp5","OFF","noncoop-pop",NA,0.015,68.8446092209869,1.89553746636376,1181.93363770623,69.8262589528376,3.65351789373899
6,2040,"BAU","ssp1","BHM-LR",NA,NA,0.015,41.3283173208669,1.81635157671454,1003.53588246662,0,3.35265164760344
6,2040,"BAU","ssp1","BHM-LRdiff",NA,NA,0.015,41.0216750247317,1.81578645419779,1001.45465291737,0,3.34926408159867
6,2040,"BAU","ssp1","BHM-SR",NA,NA,0.015,41.7842865960513,1.81697401386817,1005.84487984786,0,3.35641045195775
6,2040,"BAU","ssp1","BHM-SRdiff",NA,NA,0.015,41.958566524161,1.81730853036984,1007.03739661392,0,3.35834411322234
6,2040,"BAU","ssp1","DJO",NA,NA,0.015,41.0260523007115,1.81594683440376,1002.04290628769,0,3.35022164195625
6,2040,"BAU","ssp1","KAHN",NA,NA,0.015,37.9596743548143,1.81146560010111,985.705698673343,0,3.3235858155737
6,2040,"BAU","ssp2","BHM-LR",NA,NA,0.015,50.4090217023466,1.86817095512125,1110.22886359808,0,3.50963483003866
6,2040,"BAU","ssp2","BHM-LRdiff",NA,NA,0.015,49.8878098490063,1.86751255127552,1107.7294455032,0,3.50566035331915
6,2040,"BAU","ssp2","BHM-SR",NA,NA,0.015,50.9717872032134,1.86887740304349,1112.93553923488,0,3.51393963010493
6,2040,"BAU","ssp2","BHM-SRdiff",NA,NA,0.015,51.2628772969508,1.86927022084824,1114.39132796324,0,3.51624714371616
6,2040,"BAU","ssp2","DJO",NA,NA,0.015,50.0262709856925,1.86769062743393,1108.41148453668,0,3.50674611313378
6,2040,"BAU","ssp2","KAHN",NA,NA,0.015,46.3111114324262,1.86261442539761,1089.37320650628,0,3.47641688958982
6,2040,"BAU","ssp3","BHM-LR",NA,NA,0.015,50.8924510491356,1.88597625039185,1140.22634150441,0,3.55103130054691
6,2040,"BAU","ssp3","BHM-LRdiff",NA,NA,0.015,50.3821814763532,1.8852985817829,1137.68876601742,0,3.54702834916795
6,2040,"BAU","ssp3","BHM-SR",NA,NA,0.015,51.4825199344073,1.8867108289943,1143.05304496053,0,3.55549755536443
6,2040,"BAU","ssp3","BHM-SRdiff",NA,NA,0.015,51.7751674943404,1.88711686106032,1144.54767208074,0,3.5578489024406
6,2040,"BAU","ssp3","DJO",NA,NA,0.015,50.5411841818179,1.88548608645341,1138.42704631972,0,3.5481980829007
6,2040,"BAU","ssp3","KAHN",NA,NA,0.015,46.7827075872975,1.88025073551271,1118.85874254617,0,3.51724647150257
6,2040,"BAU","ssp4","BHM-LR",NA,NA,0.015,45.8232184424358,1.8483477557057,1066.25070593057,0,3.44452434526862
6,2040,"BAU","ssp4","BHM-LRdiff",NA,NA,0.015,45.3794547682991,1.84774385766027,1064.02213585799,0,3.44095096025637
6,2040,"BAU","ssp4","BHM-SR",NA,NA,0.015,46.3446035957085,1.84901437487371,1068.77987849217,0,3.44858683767984
6,2040,"BAU","ssp4","BHM-SRdiff",NA,NA,0.015,46.5950677801779,1.84937508743968,1070.08393185726,0,3.45067179608078
6,2040,"BAU","ssp4","DJO",NA,NA,0.015,45.522054479503,1.8479171198123,1064.69446454673,0,3.44203375403628
6,2040,"BAU","ssp4","KAHN",NA,NA,0.015,42.115112171469,1.84310816565012,1046.89589398782,0,3.41341183092204
6,2040,"BAU","ssp5","BHM-LR",NA,NA,0.015,67.6143993203635,1.90093514989075,1218.05574529337,0,3.67637781578342
6,2040,"BAU","ssp5","BHM-LRdiff",NA,NA,0.015,67.0868834667344,1.90017968233123,1214.89821208852,0,3.67145301468816
6,2040,"BAU","ssp5","BHM-SR",NA,NA,0.015,68.3977878702919,1.90174915465333,1221.46184888548,0,3.68168683215891
